time, t_command, c_linear_x, c_linear_y, c_linear_z, c_angular_x, c_angular_y, c_angular_z, pos_x, pos_y, pos_z, ang_x, ang_y, ang_z
125.018, 1, 0, 0, 0, 0, 0, 0.482135152485, -0.060601359891169146, -1.8895223160494143, -1.848523966532789e-05, -1.3177242647630643e-07, -1.4684520933946688e-09, -1.28652956076348
128.82, 1, 0, 0, 0, 0, 0, 0.482135152485, -0.060600813735793915, -1.889523008341098, -1.8412595013894695e-05, -1.1359348309577224e-07, 6.613974437480476e-09, -0.9767765065058083
132.325, 1, 0, 0, 0, 0, 0, 0.482135152485, -0.06059788844292742, -1.8895262401920794, -1.812781307761191e-05, -1.0934453240071248e-07, 2.7141729545449102e-08, -0.6512219841180881
134.925, 1, 0, 0, 0, 0, 0, 0.482135152485, -0.06059775998546588, -1.8895262309741934, -1.708023658719693e-05, -1.577709031060783e-07, 6.627624674282915e-08, -0.3166181231374604
137.237, 1, 0, 0, 0, 0, 0, 0.482135152485, -0.060598841942320625, -1.889525847361331, -1.7515783507282556e-05, -2.791515571528493e-07, 1.0811445708858259e-07, 0.023915693911046067
139.937, 1, 0.5, 0, 0, 0, 0, 0, 0.43059802685868703, -1.8773069599283547, -1.708505627667778e-05, -6.601841475177444e-06, 1.1156715952891099e-09, 0.02478943167890079
142.135, 1, 0.5, 0, 0, 0, 0, 0, 0.927612854634303, -1.8649334377598004, -1.4564316687865064e-05, -1.425592355190307e-05, 4.557177453707453e-08, 0.024835270968436834
144.035, 1, 0.5, 0, 0, 0, 0, 0, 1.425527600356411, -1.8525699428389544, -9.615492060577324e-06, -1.7213790569361476e-06, 9.089620559287748e-08, 0.024760969333356826
145.852, 1, 0.5, 0, 0, 0, 0, 0, 1.9246761413259017, -1.8402428874190506, -1.4704255150599366e-05, -1.732143017759604e-05, -4.4026257812296974e-07, 0.024618188086682587
147.641, 1, 0.5, 0, 0, 0, 0, 0, 2.4237699402139388, -1.8279860525767968, -1.0232486567091081e-05, -3.2091802419640653e-07, 3.755217757060509e-08, 0.02448169600530323
149.76, 1, 0.5, 0, 0, 0, 0, 0, 2.923134561523311, -1.8158021161560376, -1.340090346127476e-05, -1.3724165764773157e-05, -1.5396252222507463e-07, 0.02435029803967321
151.751, 1, 0.5, 0, 0, 0, 0, 0, 3.4226812020509634, -1.8036614232681567, -1.0614440005746184e-05, -3.2215405727723642e-06, 1.0567538108843368e-07, 0.024272884783037713
155.951, 1, 0, 0, 0, 0, 0, -0.482135152485, 3.4228069995848367, -1.803903235450783, -7.912846550248154e-05, 0.0003707712753914907, 9.423946811177385e-05, -0.3202527090062998
157.756, 1, 0, 0, 0, 0, 0, -0.482135152485, 3.424594285754165, -1.8050850430853869, -1.9810351800431114e-05, 6.38201513000093e-05, 1.5762954544971127e-06, -0.6473430087418083
159.568, 1, 0, 0, 0, 0, 0, -0.482135152485, 3.4259232331910794, -1.8066508795648, -1.4779595166630743e-05, 1.870275176641983e-05, 1.5203801507716015e-07, -0.9674941960955729
161.368, 1, 0, 0, 0, 0, 0, -0.482135152485, 3.426755933355479, -1.8085296397094195, -1.4515955307797812e-05, 1.962837169356294e-05, -8.409203793896957e-08, -1.2851380507095855
163.066, 1, 0, 0, 0, 0, 0, -0.482135152485, 3.4270172772895284, -1.8106013094499633, -1.41724712907354e-05, 1.9945777686697103e-05, 1.2446647578618822e-07, -1.6052270736593415
