time, t_command, c_linear_x, c_linear_y, c_linear_z, c_angular_x, c_angular_y, c_angular_z, pos_x, pos_y, pos_z, ang_x, ang_y, ang_z
13387.705, 1, 0.25, 0, 0, 0, 0, 0, 0.0025177739702819477, 2.3492142470713433, -9.730389024131814e-06, 4.51942706590299e-07, 3.0131193660872396e-08, -1.5753374494895445
13389.024, 1, 0.25, 0, 0, 0, 0, 0, 0.0013862751932519901, 2.099220605327591, -1.035313572902985e-05, -2.892092974785687e-07, 1.1785904257969886e-08, -1.575334372856757
13390.524, 1, 0.25, 0, 0, 0, 0, 0, 0.00025393593511385083, 1.8492254814232167, -1.0287758452909301e-05, -2.5722002490862596e-07, -7.016732166498507e-08, -1.5753324743178485
13392.123, 1, 0.25, 0, 0, 0, 0, 0, -0.0008789547595783472, 1.5992293127206285, -1.0228156061359295e-05, -3.909060035698358e-08, -2.2248802862822137e-09, -1.5753314350785346
13393.422, 1, 0.25, 0, 0, 0, 0, 0, -0.0020121832753646667, 1.349232422918059, -1.0217590335037663e-05, -4.721546041794648e-08, -2.1113859257510904e-08, -1.5753309864497238
13394.824, 1, 0.25, 0, 0, 0, 0, 0, -0.003145542978295948, 1.0992352964483791, -1.022386770943573e-05, 3.851712646896308e-09, -6.08396182080445e-08, -1.5753307110539976
13396.24, 1, 0.25, 0, 0, 0, 0, 0, -0.004278980098749828, 0.8492380276241118, -1.0357923563880655e-05, 1.5068612143358223e-07, -2.9684183905018432e-08, -1.5753305599737109
13397.64, 1, 0.25, 0, 0, 0, 0, 0, -0.005412541945376545, 0.599240677770959, -1.053021813102184e-05, -2.5065821094818844e-07, 4.332013988638614e-08, -1.5753305303948961
13398.94, 1, 0.25, 0, 0, 0, 0, 0, -0.006546103290160131, 0.34924326560750474, -1.0642702071406163e-05, -3.812149947860657e-07, -9.000744322623501e-08, -1.5753304928715504
13400.259, 1, 0.25, 0, 0, 0, 0, 0, -0.007680664780366508, 0.09899585262051244, -1.0961557148803092e-05, 4.620271586982289e-07, -1.1528972869756459e-07, -1.5753304680027964
13401.656, 1, 0.25, 0, 0, 0, 0, 0, -0.008820529323239071, -0.15073873408431943, -3.054397731613867e-05, -7.95012778275531e-05, 7.295127292065594e-05, -1.5753118198608491
13402.955, 1, 0.25, 0, 0, 0, 0, 0, -0.00987098842018167, -0.40018577380644743, -3.4109897372291975e-05, -4.849244460543984e-05, 3.145591521299542e-05, -1.573572051466222
13404.355, 1, 0.25, 0, 0, 0, 0, 0, -0.011394422811342382, -0.6453785235905415, -3.0534501888335175e-05, -0.0002735861044821932, -0.0002728261872775031, -1.5644195737759108
13405.656, 1, 0.25, 0, 0, 0, 0, 0, -0.009864759722648034, -0.8923795799023619, -8.130653403054522e-05, 0.0003093948969669064, 9.296754757362205e-06, -1.5631127073100788
13406.974, 1, 0.25, 0, 0, 0, 0, 0, -0.00809799998196111, -1.1307814539982641, -1.8418340682696543e-05, -1.0870067836595083e-07, 2.554493256129434e-07, -1.5631920788203573
13408.272, 1, 0.25, 0, 0, 0, 0, 0, -0.006234668150984608, -1.37527599973794, -1.7679753256616415e-05, 2.5293911129303135e-06, -2.5630646298718527e-06, -1.5632067026381273
13409.574, 1, 0.25, 0, 0, 0, 0, 0, -0.004350157910379024, -1.6221451642666216, -1.63870703293878e-05, 6.011022175770281e-06, -5.199627364903025e-06, -1.5632037128347167
13410.789, 1, 0.25, 0, 0, 0, 0, 0, -0.002452080902714562, -1.8704596800208055, -1.7252966760750166e-05, 5.201905424750377e-06, -5.202064839600719e-06, -1.563205827479407
13412.189, 1, 0.25, 0, 0, 0, 0, 0, -0.0005499881865166259, -2.119489242757429, -1.5977126815586162e-05, 7.177830987441561e-06, -6.37647704608882e-06, -1.5632217773217116
13413.489, 1, 0.25, 0, 0, 0, 0, 0, 0.00134630665711084, -2.368462047112393, -1.3895763722265864e-05, 5.1339938063490395e-06, -4.082464609821091e-06, -1.5632389487969667
13414.79, 1, 0.25, 0, 0, 0, 0, 0, 0.0032363192815998507, -2.617713215462849, -1.1829651295758303e-05, 1.8401286694435697e-06, -1.3141736631459822e-06, -1.5632536280587577
13416.092, 1, 0.25, 0, 0, 0, 0, 0, 0.005122615340448688, -2.8673918019604416, -1.0517613883848087e-05, 4.878753329062865e-07, -3.4349085844851623e-07, -1.5632749578995426
13417.406, 1, 0.25, 0, 0, 0, 0, 0, 0.006998526893464877, -3.11743169123212, -1.125720012232212e-05, 6.276209191876034e-07, -5.668783732926926e-07, -1.563307138264961
13418.806, 1, 0.25, 0, 0, 0, 0, 0, 0.008840950665507379, -3.3672944245188736, -1.0620425516250087e-05, -1.4032813504451812e-07, -1.471823132277024e-07, -1.5633598485519327
13420.105, 1, 0.25, 0, 0, 0, 0, 0, 0.01063986004777306, -3.6172047565153416, -1.0260727900973654e-05, -4.476191087913057e-07, 3.7595009426970866e-08, -1.563375693895396
13421.505, 1, 0.25, 0, 0, 0, 0, 0, 0.012461309190203529, -3.867144909160241, -9.964881923979485e-06, -5.819578978205106e-07, 4.5899104310405067e-07, -1.5633791272134923
13422.905, 1, 0.25, 0, 0, 0, 0, 0, 0.014296114089692108, -4.1171075910536565, -9.436787479583097e-06, -1.1069216403495795e-06, 9.254757446427208e-07, -1.5633822205500152
13424.423, 1, 0.25, 0, 0, 0, 0, 0, 0.016139636217704676, -4.367083196644174, -1.0548681837474483e-05, -3.8193011732072234e-07, 1.2996991841836216e-07, -1.5633852992988477
13425.723, 1, 0.25, 0, 0, 0, 0, 0, 0.01799261210304063, -4.616818069888597, -1.040170997562706e-05, -1.4656431742051872e-07, -1.0297677338760885e-08, -1.5633991585949942
13427.141, 1, 0.25, 0, 0, 0, 0, 0, 0.01986134130587773, -4.869056180056639, -1.0400939382287921e-05, 1.5211259785101678e-07, 1.5991267010702953e-07, -1.5634067563576997
13428.439, 1, 0.25, 0, 0, 0, 0, 0, 0.021712059939242963, -5.119296874552369, -1.0289388132800337e-05, -3.568071010504034e-08, -5.377019914996649e-08, -1.563411276624085
13429.831, 1, 0.25, 0, 0, 0, 0, 0, 0.023557254304356807, -5.369038564234546, -1.0117457567515586e-05, -2.9899607446554605e-07, 1.3468375039880994e-07, -1.5634138660613208
13431.339, 1, 0.25, 0, 0, 0, 0, 0, 0.025405057719947003, -5.619280880189578, -1.0306178177349468e-05, -5.21400699831215e-07, 3.3578990035374084e-07, -1.5634153719243167
13432.74, 1, 0.25, 0, 0, 0, 0, 0, 0.027250448389613286, -5.869273640926628, -1.0299636958421843e-05, -6.667371152192082e-07, 4.642173033864584e-07, -1.5634161694360489
13434.257, 1, 0.25, 0, 0, 0, 0, 0, 0.02909553413738395, -6.119266567156038, -1.0422121261982609e-05, -9.471442482989585e-07, 7.037827700724631e-07, -1.5634165618652545
13435.555, 1, 0.25, 0, 0, 0, 0, 0, 0.030942229539860717, -6.369509602216276, -1.0691443154603464e-05, -1.8758855047189862e-06, 1.0653194614041215e-06, -1.563416731563601
13436.856, 1, 0.25, 0, 0, 0, 0, 0, 0.032788823667166206, -6.619752612530987, -1.1096310891134387e-05, -2.880587576634688e-06, 1.9688110556002267e-06, -1.563416757960204
13438.272, 1, 0.25, 0, 0, 0, 0, 0, 0.03463351862117069, -6.869745613751446, -1.1609938591394808e-05, -4.583855293732904e-06, 3.0936156404170967e-06, -1.5634167716890361
13439.672, 1, 0.25, 0, 0, 0, 0, 0, 0.0364800017392814, -7.119988619988409, -1.2751641145447579e-05, -6.920682066744447e-06, 4.160100357398762e-06, -1.5634167534290182
13440.872, 1, 0.25, 0, 0, 0, 0, 0, 0.03832464042580796, -7.369981595048079, -1.4687319231904139e-05, -9.455986843579542e-06, 5.448947838179392e-06, -1.563416696094708
13442.272, 1, 0.25, 0, 0, 0, 0, 0, 0.040169146432800486, -7.6199744115459715, -1.8016169873319443e-05, -1.3618976733961334e-05, 7.679109859839877e-06, -1.5634165319649531
13443.872, 1, 0.25, 0, 0, 0, 0, 0, 0.04201300997810284, -7.8699665026571255, -2.46397708864865e-05, -2.480445711307963e-05, 1.4147042671921865e-05, -1.5634157708327454
13445.389, 1, 0.25, 0, 0, 0, 0, 0, 0.04385284675266546, -8.120197912232127, -5.3854744391484966e-05, -0.00011247929661013895, 7.299498350993849e-05, -1.5633949460528662
13446.887, 1, 0.25, 0, 0, 0, 0, 0, 0.04546876130546799, -8.365546708121794, -3.161076012836439e-05, 5.498249646923703e-05, -5.541985007390319e-05, -1.5577901697588104
