time, t_command, c_linear_x, c_linear_y, c_linear_z, c_angular_x, c_angular_y, c_angular_z, pos_x, pos_y, pos_z, ang_x, ang_y, ang_z
13392.497, 1, 0.25, 0, 0, 0, 0, 0, 0.8202447935866707, -0.19743258970986288, -1.7001413422035316e-05, -2.220763154741123e-06, 1.331100369799519e-07, -1.5992244720737745
13394.299, 1, 0, 0, 0, 0, 0, -0.241067576242, 0.8202245554308669, -0.19755263086367067, -1.8887767882808104e-05, 2.9355930262828374e-05, -1.5174485402402577e-06, -1.7494643381862371
13395.898, 1, 0, 0, 0, 0, 0, -0.241067576242, 0.8201984027814679, -0.19794001534409722, -1.693081420314768e-05, 3.988662511222768e-05, -5.300554856635808e-07, -1.8986216969974037
13397.313, 1, 0.25, 0, 0, 0, 0, 0, 0.7401642940169357, -0.4331208430406775, -1.6506687517764407e-05, 7.298780006510967e-06, -1.3662711665993355e-06, -1.8988041649246514
13398.714, 1, 0, 0, 0, 0, 0, -0.241067576242, 0.7399284357207975, -0.43385092288151367, -1.5824994209129306e-05, 1.9282643756161062e-05, -1.1224231405179792e-06, -2.0519654056097423
13400.213, 1, 0.25, 0, 0, 0, 0, 0, 0.6248902342013734, -0.6541948239064318, -1.1958178624843496e-05, 8.825997219086053e-06, 2.6884943984080715e-07, -2.051969105934495
13401.631, 1, 0, 0, 0, 0, 0, -0.241067576242, 0.6244410006354116, -0.6550007181656715, -1.5082161462731669e-05, 1.8201339382354895e-05, -5.403526758460978e-07, -2.207113050412124
13403.032, 1, 0.25, 0, 0, 0, 0, 0, 0.47662262028259766, -0.8550672121673695, -1.4464905459171673e-05, 1.7264316827468025e-05, 1.580557950556897e-07, -2.2071200359024528
13404.731, 1, 0.25, 0, 0, 0, 0, 0, 0.3285296181531017, -1.0555061566212138, -1.3639155081762722e-05, 1.4743789135435614e-05, 2.5285035873032326e-07, -2.2070799338506846
13406.131, 1, 0.25, 0, 0, 0, 0, 0, 0.18027275973402226, -1.256186662090446, -1.0455733041647708e-05, 3.561868119100251e-06, 1.9124561661076875e-07, -2.2070179725061236
13407.546, 1, 0, 0, 0, 0, 0, -0.241067576242, 0.17960475231534045, -1.2570030592763897, -1.5251954682604651e-05, 2.542089042310405e-05, 2.7739501670752314e-07, -2.3673762553951816
13408.847, 1, 0.25, 0, 0, 0, 0, 0, 0.0013632945693336466, -1.4313064799104285, -1.3899339326328697e-05, 1.606813634987857e-05, 3.5723800862179864e-07, -2.3673445261015864
13410.946, 1, 0.25, 0, 0, 0, 0, 0, -0.17705952902700958, -1.605787446961276, -1.2476938761385448e-05, 9.676353390336574e-06, 1.1567017931298395e-07, -2.367269914752609
13422.247, 1, 0.25, 0, 0, 0, 0, 0, -0.3555913146760013, -1.7803870327347595, -1.083631978671118e-05, 2.147902181923764e-06, -6.361060012220514e-08, -2.3672578660592243
13424.147, 1, 0.25, 0, 0, 0, 0, 0, -0.5340247331619198, -1.9548808145645997, -1.0152379138039791e-05, -8.207295792070368e-07, -8.854406729405651e-08, -2.367280927151644
13437.963, 1, 0.25, 0, 0, 0, 0, 0, -0.7127479541541208, -2.1295257849668676, -1.5358046233121536e-05, -1.9424285617743946e-05, 1.018076832740674e-07, -2.3675560199115386
13439.363, 1, 0.25, 0, 0, 0, 0, 0, -0.891716941645246, -2.3043320784937205, -1.8795673691451853e-05, -3.591305748641907e-05, 2.227110114873056e-07, -2.367787153828452
13440.764, 1, 0.25, 0, 0, 0, 0, 0, -1.0705401514473065, -2.4789653394759883, -3.2356757907248124e-05, -9.76604646498604e-05, 3.416296154597903e-06, -2.3679211627995596
13442.062, 1, 0.25, 0, 0, 0, 0, 0, -1.246653663515871, -2.6511675020046077, -2.6678236904525976e-05, -5.6308677043343715e-05, -5.746947972324738e-06, -2.3663816983104278
13443.481, 1, 0.25, 0, 0, 0, 0, 0, -1.4207243570391315, -2.821901908480172, -1.4625644803617499e-05, -1.9119556527879673e-05, -2.221252427146366e-07, -2.3659951000343464
13444.779, 1, 0.25, 0, 0, 0, 0, 0, -1.5971425994188637, -2.9949698506098668, -1.432829015457493e-05, -1.913503889265714e-05, -1.4951662658801665e-07, -2.3659070504254642
13446.081, 1, 0.25, 0, 0, 0, 0, 0, -1.7744160608060129, -3.1688575070680667, -1.4246317140670373e-05, -1.8613097162279415e-05, -2.689897612298733e-07, -2.3659303947371337
13447.879, 1, 0.25, 0, 0, 0, 0, 0, -1.9521604725072328, -3.3431786405447106, -1.3284445511685394e-05, -1.2577278826657267e-05, -1.938972380168363e-07, -2.3659739793131065
13449.283, 1, 0.25, 0, 0, 0, 0, 0, -2.1301912606247515, -3.517759212471781, -1.2840045554490809e-05, -1.0420442135369371e-05, -2.8258414349332303e-07, -2.3660268794756814
13450.582, 1, 0, 0, 0, 0, 0, -0.241067576242, -2.1298804471689188, -3.5174862056227174, -1.5245271547892347e-05, 2.5975753835214535e-05, 1.6321151955472542e-07, -2.5376384251170174
13451.998, 1, 0, 0, 0, 0, 0, -0.241067576242, -2.1296535347730288, -3.5173514801837986, -2.1534461382421988e-05, 4.057299220030066e-05, -4.625105495113874e-07, -2.7103710380045385
13453.295, 1, 0.25, 0, 0, 0, 0, 0, -2.3568346226077526, -3.6219015969734007, -1.0512185459776724e-05, -1.0379456597079433e-06, -8.13364446793196e-08, -2.710366976501266
13454.796, 1, 0, 0, 0, 0, 0, -0.241067576242, -2.356734520354279, -3.6218628450866666, -1.4256886972680016e-05, 2.19676411941732e-05, -2.218262909022278e-06, -2.884290141223492
