time, t_command, c_linear_x, c_linear_y, c_linear_z, c_angular_x, c_angular_y, c_angular_z, pos_x, pos_y, pos_z, ang_x, ang_y, ang_z
763.588, 1, 0, 0, 0, 0, 0, 0.241067576242, 1.7889732459538001, 3.7875062224951592, -9.269639382775141e-06, -8.723804175472966e-08, 3.705261740863038e-09, -1.3892902629459734
767.505, 1, 0, 0, 0, 0, 0, 0.241067576242, 1.7889749134007067, 3.7875059355983836, -9.937732409787126e-06, 7.335498212577462e-08, 1.2204340342239911e-07, -1.2150966920378734
769.504, 1, 0, 0, 0, 0, 0, -0.241067576242, 1.7889578411394726, 3.7875702860519933, -3.857259791154033e-05, -1.3741907511846309e-06, 1.2687929668200636e-07, -1.3727932759267125
771.505, 1, 0, 0, 0, 0, 0, -0.241067576242, 1.7889537957346078, 3.7875728015578063, -2.7810492012336763e-05, -3.4257488971712822e-06, 6.320119320161769e-07, -1.5198630368770734
773.406, 1, 0, 0, 0, 0, 0, -0.241067576242, 1.788954722077243, 3.7875733138846663, -2.4089786479192243e-05, -1.4040143836505602e-07, 9.847655834570058e-08, -1.6583119183080428
775.321, 1, 0, 0, 0, 0, 0, -0.241067576242, 1.7889561977231496, 3.7875731311134873, -1.8789758175985494e-05, -1.1668808073305187e-07, -1.054483023342737e-08, -1.796038081340442
777.821, 1, 0, 0, 0, 0, 0, -0.241067576242, 1.7889574252697515, 3.7875727646232074, -2.1597207507495497e-05, 3.739652014222521e-07, -1.1120174441716436e-07, -1.9264608508254446
779.923, 1, 0, 0, 0, 0, 0, -0.241067576242, 1.7889583025355025, 3.7875723324865427, -2.0628978986386715e-05, 3.3104513161480426e-07, -1.3941948566203333e-07, -2.053615616659185
781.821, 1, 0, 0, 0, 0, 0, -0.241067576242, 1.7889588678441477, 3.7875719344730854, -1.9889896108377103e-05, 2.4169399772245625e-07, -1.1107620993486754e-07, -2.1787696362111766
785.138, 1, 0, 0, 0, 0, 0, -0.241067576242, 1.788959191587821, 3.7875716556641157, -1.8859097047463358e-05, -1.2066783043453077e-08, -4.2034559222650836e-08, -2.303451712467973
787.839, 1, 0, 0, 0, 0, 0, -0.241067576242, 1.7889592588596184, 3.787571570392532, -1.870135520173899e-05, 6.566080490119323e-08, -1.533815235802712e-08, -2.426995864130031
789.54, 1, 0.25, 0, 0, 0, 0, 0, 1.6054963215008395, 3.628446635753842, -1.811442258031759e-05, -2.410018079751592e-07, -5.028453999800541e-09, -2.4271199715016643
792.54, 1, 0.25, 0, 0, 0, 0, 0, 1.4195330580221082, 3.46715466235582, -1.4486436852811924e-05, -4.980774839984817e-07, -3.776724990134479e-09, -2.4271218160447714
794.053, 1, 0.25, 0, 0, 0, 0, 0, 1.2324384536087032, 3.3048830904164856, -1.1859504223887818e-05, -4.1658483414757585e-07, -1.3258340538340356e-07, -2.427124641014697
795.355, 1, 0.25, 0, 0, 0, 0, 0, 1.0456276348950466, 3.1428537334029114, -9.373825756026077e-06, -3.058587328404528e-07, -1.460910234227214e-07, -2.4270723849697178
796.655, 1, 0.25, 0, 0, 0, 0, 0, 0.858428044745065, 2.9804611570206268, -9.306566117861514e-06, -4.4105591575934014e-08, -8.469520674504608e-08, -2.4269741116984767
798.074, 1, 0.25, 0, 0, 0, 0, 0, 0.6664709795646704, 2.8139028920557245, -1.0435993676727318e-05, -4.3757541805241205e-07, -6.711333842822604e-08, -2.426865288020401
799.454, 1, 0.25, 0, 0, 0, 0, 0, 0.48077338665450053, 2.652745921667154, -9.26024054156982e-06, -7.407512603053577e-09, -2.9332147991641203e-08, -2.4267884872232717
800.872, 1, 0, 0, 0, 0, 0, 0.241067576242, 0.47742450762505617, 2.6497677486440843, -1.7630603741103368e-05, -3.573345225031782e-05, -2.4329891344835533e-07, -2.2653677816200397
802.27, 1, 0, 0, 0, 0, 0, 0.241067576242, 0.4768282779263724, 2.6489899189993755, -2.018005861648131e-05, -5.527923062826881e-05, -4.916380533284605e-08, -2.107872526431991
