time, t_command, c_linear_x, c_linear_y, c_linear_z, c_angular_x, c_angular_y, c_angular_z, pos_x, pos_y, pos_z, ang_x, ang_y, ang_z
1658.95, 1, 0.5, 0, 0, 0, 0, 0, -0.0060615785966687576, 2.51092809474453, -1.16453219195789e-05, -1.1562038340141394e-07, 3.256770957414918e-08, -1.5831897894183489
1660.868, 1, 0.5, 0, 0, 0, 0, 0, -0.01226051179086386, 2.0108543754300343, -1.006355333063591e-05, 3.6973597015641844e-08, 1.6859118029559405e-08, -1.58319015885235
1662.267, 1, 0.5, 0, 0, 0, 0, 0, -0.018439365160567586, 1.5127425197954287, -1.810458008125182e-05, -3.4685984321064633e-07, 5.035852114304804e-10, -1.5831930657715636
1663.667, 1, 0.5, 0, 0, 0, 0, 0, -0.02461313107205057, 1.0147493925973992, -9.330804835422368e-06, 4.8213408930726156e-08, 9.992295192562421e-09, -1.5831920807517086
1665.269, 1, 0.5, 0, 0, 0, 0, 0, -0.030797743906357544, 0.5157216980864561, -9.28646564202218e-06, 3.94218860126346e-08, 4.978041742390107e-09, -1.5831942295422077
1666.768, 1, 0.5, 0, 0, 0, 0, 0, -0.03700260181088543, 0.015358161020765145, -1.1408871739643223e-05, -3.3686537348918865e-07, -1.7875149563090034e-08, -1.5831949099042857
1668.167, 1, 0.5, 0, 0, 0, 0, 0, -0.04313018589892547, -0.47872728453930935, -9.25326782916236e-06, 2.8639474496460885e-08, 2.4585544163843247e-09, -1.583194823309864
1669.568, 1, 0.5, 0, 0, 0, 0, 0, -0.04937708630465527, -0.9824398266174894, -9.2513376382386e-06, 1.5992979107788214e-08, 2.1342486023970575e-09, -1.5831946469286304
1670.983, 1, 0.5, 0, 0, 0, 0, 0, -0.05558614190587813, -1.483239556009668, -9.250578128061626e-06, 1.6555001499650265e-08, -2.155256106444995e-09, -1.583194609144983
1672.417, 1, 0.5, 0, 0, 0, 0, 0, -0.061802622128281574, -1.9845943940813104, -9.884155395933902e-06, -1.0356291859275796e-07, -1.0926231307632813e-08, -1.5831950780567943
1673.818, 1, 0.5, 0, 0, 0, 0, 0, -0.06800171484305269, -2.484491397429201, -9.50180479913909e-06, -2.3842277421562393e-08, -3.7554868715530735e-09, -1.5831959367690145
