time, t_command, c_linear_x, c_linear_y, c_linear_z, c_angular_x, c_angular_y, c_angular_z, pos_x, pos_y, pos_z, ang_x, ang_y, ang_z
13343.553, 1, 0, 0, 0, 0, 0, 0, -0.04171383013531467, -1.8548193094852325, -1.850624716756566e-05, 2.8509752511474736e-08, -6.9206070143966485e-09, -1.5600356192166023
13349.35, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.04160500218540124, -1.8548968072511443, -1.6856162831896393e-05, -1.587612558317024e-05, 1.3597354768496795e-06, -1.4169356018157462
13351.452, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.041400294554430624, -1.8552185063045397, -1.4818080875306228e-05, -2.7248275975507828e-05, 7.293049190688316e-07, -1.2722859549888634
13353.368, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.041126027700576225, -1.8557301509998967, -1.6888231871903248e-05, -8.287703169822564e-06, 1.4107656694981837e-06, -1.1267240254109339
13355.168, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.04076792281215369, -1.8563613494632183, -1.534610665598901e-05, -1.6437682825195097e-05, 1.0261636424268354e-06, -0.9797853966464162
13357.167, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.04031932203938144, -1.8570591138877892, -1.4183361968650443e-05, -1.9779662397627222e-05, 4.983867346601233e-07, -0.8312645281236053
13358.769, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.03977304447346, -1.8577835320421123, -1.3614615944623765e-05, -1.771828292072447e-05, 4.070461345090208e-07, -0.6810130224680548
13360.584, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.03910723180685749, -1.8584859722388958, -1.4632435620859363e-05, -1.880792813749359e-05, 4.979302203927566e-07, -0.5279253235185173
13362.384, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.03833483596214399, -1.859163153780728, -1.4318174820837637e-05, -1.9421315632945188e-05, 5.166063632796706e-07, -0.3719930870755368
13364.086, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.037440974462202035, -1.8597740256266329, -1.4072526784342232e-05, -1.8379486394193156e-05, 8.600082391155284e-07, -0.21255826249344023
13365.584, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.03643116256126997, -1.8602713349135571, -1.039022674612089e-05, -2.2846506992137038e-06, 2.837266514737321e-06, -0.049356422880945806
13367.102, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.035501724883666604, -1.8605028868249802, -1.4295944955639017e-05, -1.8971796907222566e-05, 6.649253436309214e-07, 0.11802153409143096
13368.803, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.0348678722724795, -1.8605279944454047, -1.3706228492560424e-05, -1.6622698321000283e-05, 1.6633491217643517e-06, 0.2878612449361325
13370.402, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.03447105503571343, -1.8604744674024314, -1.2368779676336095e-05, -8.965687691144918e-06, 2.150770916486752e-06, 0.4596045151274535
13371.901, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.034229197168640806, -1.8603972717778126, -1.085949437193423e-05, -2.8978449785431094e-06, 1.1060119075967751e-06, 0.6324316421957937
13373.302, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.034085648112902454, -1.8603215829988742, -9.951555092646558e-06, 1.8186446660335807e-06, 1.697909770928724e-07, 0.8061201068943796
13374.918, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.034002837334255014, -1.8602558836751288, -1.0842034858821181e-05, -1.318116810208214e-06, 4.5136348864845876e-07, 0.9800739691440545
13376.516, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.03395763015972706, -1.860204111262511, -1.0672377753873086e-05, 1.4021066060820029e-06, -7.207144110385897e-08, 1.1541453158107473
13378.516, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.03393506064175677, -1.8601633776578774, -1.08147706129047e-05, 4.456088693169242e-06, -3.774176841985914e-07, 1.3285840439984244
13380.518, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.03392779782086916, -1.860136666863394, -1.1268835021505108e-05, 7.266002879186899e-06, -9.559802449685948e-07, 1.5031414480501253
13382.134, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.033926697926920955, -1.8601245269041002, -1.2028730284746603e-05, 8.057168601497122e-06, -1.0002015664313781e-06, 1.6777537936920133
13383.934, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.03392754946353798, -1.8601181667609572, -1.257004828550401e-05, 1.1059845516720855e-05, -1.628908553315534e-06, 1.8525697115670678
13385.436, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.033928216173015946, -1.8601158127363264, -1.3064620404956706e-05, 1.4036161896678076e-05, -2.1511334321624747e-06, 2.0272239575102615
13387.133, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.03392870792620495, -1.8601147410246999, -1.367575936739307e-05, 1.7214785871261233e-05, -2.664922299382303e-06, 2.201710017298702
13388.65, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.03392883694339542, -1.8601144914911452, -1.437711974502931e-05, 2.0038762744665798e-05, -3.2910292499676937e-06, 2.3763744694413607
13390.15, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.03392879766353333, -1.8601146240253776, -1.5242752433947127e-05, 2.2844533624003346e-05, -3.942038390731722e-06, 2.551040451045607
13391.651, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.0339285954540507, -1.860114825227801, -1.6457566583000238e-05, 2.520308091626629e-05, -5.2096606908762765e-06, 2.7257071079763233
13393.152, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.033928254339194636, -1.860115135966724, -1.800065805471207e-05, 2.8246229229685672e-05, -6.637852014292289e-06, 2.9001990517423284
13394.568, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.03392760698382153, -1.8601155612502152, -2.000095741300223e-05, 3.2709904290019745e-05, -7.378463947420759e-06, 3.074864964553116
13396.068, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.033925896543832816, -1.86011611256425, -2.318302378501169e-05, 4.1834384288745065e-05, -4.857474757663252e-06, -3.033657557317274
13397.567, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.033915520613613054, -1.860113002433649, -3.356462961123796e-05, 8.046900358530763e-05, 2.4582521532055887e-05, -2.859209945799399
13399.168, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.03368014439488479, -1.8593550765239721, -2.9706731758560867e-05, 5.1465588684677864e-05, -2.1562637527289293e-05, -2.688951099177793
13400.666, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.03385194732789755, -1.8579736374313907, -3.291590380691267e-05, 5.0551750407032266e-05, -3.235508002985886e-05, -2.5221613255349147
13402.183, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.03481147548003069, -1.8558565951903496, -3.9919514644715104e-05, 7.742607021867106e-05, -8.183377639033538e-05, -2.360304385602366
13403.684, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.03537890348841047, -1.8539302609005444, -2.7140342604703438e-05, -3.2890473063747204e-05, -1.3831208633880178e-05, -2.2033732627023563
13405.185, 1, 0, 0, 0, 0, 0, 0.241067576242, -0.036341713943683046, -1.8521439336489554, -4.0053903666265045e-05, -0.00010242304763071622, 4.163524742169817e-05, -2.048908220092672
